ID(t),ID(txi),ID(txo1),ID(txo2),iadr.address,oadr.address,txo1.value,txo2.value
113000356,449165538,876335557,876892391,1JRCHp5PTfMA7AiP7yh9cRokBBwRzcy2RH,1BK41ytYiMSGRau89Tv6LQ5t8u6qqbW7fK,0.00157486,0.00137486
113000356,449165538,876335557,876892390,1JRCHp5PTfMA7AiP7yh9cRokBBwRzcy2RH,1AYDQpf4qdyS2Mwtbr5nyVFBSZfcV9W91M,0.00157486,16.4
113000356,449165537,876565583,876892391,1KvKN8CpqLBM729Uepr2pj3Ed5WrDsrWzF,1BK41ytYiMSGRau89Tv6LQ5t8u6qqbW7fK,16.4,0.00137486
113000356,449165537,876565583,876892390,1KvKN8CpqLBM729Uepr2pj3Ed5WrDsrWzF,1AYDQpf4qdyS2Mwtbr5nyVFBSZfcV9W91M,16.4,16.4
113000355,449165536,876331675,876892389,1BZTvy5CAgcWsRivaYFnHZLQC4UKtFkNh4,1F87TmtJSCYn4GLfVULBq43u15Vw9baBYB,0.00197449,0.00177449
113000355,449165536,876331675,876892388,1BZTvy5CAgcWsRivaYFnHZLQC4UKtFkNh4,13X7eCrLQTdNKC5wDPzVEN16NuU3Vqn8C6,0.00197449,0.1927
113000355,449165535,876567322,876892389,12RDiL8Ed3A3vbskh3UxTXFcxjJdQsCY8v,1F87TmtJSCYn4GLfVULBq43u15Vw9baBYB,0.1927,0.00177449
113000355,449165535,876567322,876892388,12RDiL8Ed3A3vbskh3UxTXFcxjJdQsCY8v,13X7eCrLQTdNKC5wDPzVEN16NuU3Vqn8C6,0.1927,0.1927
113000354,449165534,876869420,876892387,1Kt6khtTSedXEgAGXSyXyddnCcfeBrhVES,14wjgPvNPtKmwJWbZVZthBMc6WSHH3Dvvg,0.00220562,0.00200562
113000354,449165534,876869420,876892386,1Kt6khtTSedXEgAGXSyXyddnCcfeBrhVES,1Gn8DCtu4EiBp4arMW8FzGYjYUvYuGvrcK,0.00220562,0.00442
113000354,449165533,876892384,876892387,1MMjqDLm5FLFXoeSdxavBbmBevn2fwnqvr,14wjgPvNPtKmwJWbZVZthBMc6WSHH3Dvvg,0.00442,0.00200562
113000354,449165533,876892384,876892386,1MMjqDLm5FLFXoeSdxavBbmBevn2fwnqvr,1Gn8DCtu4EiBp4arMW8FzGYjYUvYuGvrcK,0.00442,0.00442
113000353,449165532,876369528,876892385,1JtQt6xFYkHGHXnSTDQ1yAJf2GVFUnb7HS,1KKNB5rMWqFDeSsJqTpxMQncs3ogjywk1G,0.00240602,0.00220602
113000353,449165532,876369528,876892384,1JtQt6xFYkHGHXnSTDQ1yAJf2GVFUnb7HS,1MMjqDLm5FLFXoeSdxavBbmBevn2fwnqvr,0.00240602,0.00442
113000353,449165531,876188027,876892385,1JjWDoqEhnB74rD8Bv3uYSsQkWFoCScit8,1KKNB5rMWqFDeSsJqTpxMQncs3ogjywk1G,0.00442,0.00220602
113000353,449165531,876188027,876892384,1JjWDoqEhnB74rD8Bv3uYSsQkWFoCScit8,1MMjqDLm5FLFXoeSdxavBbmBevn2fwnqvr,0.00442,0.00442
113000352,449165530,876332025,876892383,14w9LrDhhEVXiwxL8iKHjydikHZWVoJHw5,1NE9fvXQ57vYFuWbX9SD68mbVLjRLYWdNG,0.00137449,0.00117449
113000352,449165530,876332025,876892382,14w9LrDhhEVXiwxL8iKHjydikHZWVoJHw5,17SkT7WpDPiQRbotmZQahzfRgBkVi55nhU,0.00137449,0.160772
113000352,449165529,876567447,876892383,1KeUVg7VAGdrRPtmA9DUBHWJDMGNjvFcWT,1NE9fvXQ57vYFuWbX9SD68mbVLjRLYWdNG,0.160772,0.00117449
113000352,449165529,876567447,876892382,1KeUVg7VAGdrRPtmA9DUBHWJDMGNjvFcWT,17SkT7WpDPiQRbotmZQahzfRgBkVi55nhU,0.160772,0.160772
113000351,449165528,876335416,876892381,1FXJRh8rjaR8RbmUknwwVTepcmsfbpB5mu,1ARd2yHS3cZDnoT9mXW8jZgvXDsCeZXtz4,0.00078578,0.00058578
113000351,449165528,876335416,876892380,1FXJRh8rjaR8RbmUknwwVTepcmsfbpB5mu,1MceyfRUyByjVdjr8eAvPn8pqZjXSKR7Yy,0.00078578,0.657313
113000351,449165527,876564387,876892381,1ERp2qe7NmHvYDXRhS1oQyiexEjKDpv7aD,1ARd2yHS3cZDnoT9mXW8jZgvXDsCeZXtz4,0.657313,0.00058578
113000351,449165527,876564387,876892380,1ERp2qe7NmHvYDXRhS1oQyiexEjKDpv7aD,1MceyfRUyByjVdjr8eAvPn8pqZjXSKR7Yy,0.657313,0.657313
113000350,449165526,876868359,876892379,1HeCKGUpeRept2DcLwwWsryUuZ4hhhXy7i,1BMbL1AM1F6kFr6ngqFQ3L51XTjTjXYAkp,0.00050397,0.00030397
113000350,449165526,876868359,876892378,1HeCKGUpeRept2DcLwwWsryUuZ4hhhXy7i,16zqXaMHn8bqMfqEZnJSqFdULqXRE7J9dQ,0.00050397,0.48
113000350,449165525,876567294,876892379,182e43xrdFphjEkyZ48xjkipD9s3dBs5N6,1BMbL1AM1F6kFr6ngqFQ3L51XTjTjXYAkp,0.48,0.00030397
113000350,449165525,876567294,876892378,182e43xrdFphjEkyZ48xjkipD9s3dBs5N6,16zqXaMHn8bqMfqEZnJSqFdULqXRE7J9dQ,0.48,0.48
113000349,449165524,876069728,876892377,1L8MwmMombQWargUqjcJwpbL9cJpHPHvMq,1Nb7KTuiYzxjJA4kPA29kDZm5W66cGmdDt,0.00137489,0.00117489
113000349,449165524,876069728,876892376,1L8MwmMombQWargUqjcJwpbL9cJpHPHvMq,1Km1BHgKWGgkGeZv81EZN26FnLcumFLYV,0.00137489,1.07562
113000349,449165523,876559831,876892377,1K3rv4axvAMLj8xREipv6KRPjU17oPRWjC,1Nb7KTuiYzxjJA4kPA29kDZm5W66cGmdDt,1.07562,0.00117489
113000349,449165523,876559831,876892376,1K3rv4axvAMLj8xREipv6KRPjU17oPRWjC,1Km1BHgKWGgkGeZv81EZN26FnLcumFLYV,1.07562,1.07562
113000348,449165522,876869434,876892375,18nH5FPCj8ieuu9UjBtFniTgyo48LbQtkE,1N38KbUQu1ePsmu9JBNgZNnH9XPkM43hiM,0.0003291,0.0001291
113000348,449165522,876869434,876892374,18nH5FPCj8ieuu9UjBtFniTgyo48LbQtkE,1Q1b4aSewMHKNuwNCacsYTLxxJnCagv2PJ,0.0003291,0.282129
113000348,449165521,876568681,876892375,17FVQw7Xk6vfiBCyvYyvrcynqNDDBQRcTM,1N38KbUQu1ePsmu9JBNgZNnH9XPkM43hiM,0.282129,0.0001291
113000348,449165521,876568681,876892374,17FVQw7Xk6vfiBCyvYyvrcynqNDDBQRcTM,1Q1b4aSewMHKNuwNCacsYTLxxJnCagv2PJ,0.282129,0.282129
113000347,449165520,876335563,876892373,1hzNNatoRDf3dobZZSMD5164B8P1MBnBx,1Hv2Hjvp3KTPpwDGkCzmVAKtSbs6arTLTC,0.00078539,0.00058539
113000347,449165520,876335563,876892372,1hzNNatoRDf3dobZZSMD5164B8P1MBnBx,18oCkWavPiZ2T8rrddjhBhj5NvRoscnhTc,0.00078539,0.001422
113000347,449165519,876892264,876892373,195mtsV2iLc6VtCjURq6o1qmAHFZLPUZmk,1Hv2Hjvp3KTPpwDGkCzmVAKtSbs6arTLTC,0.001422,0.00058539
113000347,449165519,876892264,876892372,195mtsV2iLc6VtCjURq6o1qmAHFZLPUZmk,18oCkWavPiZ2T8rrddjhBhj5NvRoscnhTc,0.001422,0.001422
113000346,449165518,876869572,876892371,1D2xaCRJn6GUB9TJTMGfwwJAU67p6atS3S,15pfwSNHGhR1WkGjP9D4fxW6UVKWi8VxFq,0.00141968,0.00121968
113000346,449165518,876869572,876892370,1D2xaCRJn6GUB9TJTMGfwwJAU67p6atS3S,1JaYLoDBn2NBr1RBBzSQFm6kNiUxsG8TL3,0.00141968,0.75
113000346,449165517,876567211,876892371,19cXzFtn3X5rS8uL7yoRbDxcYkdZaDYhGJ,15pfwSNHGhR1WkGjP9D4fxW6UVKWi8VxFq,0.75,0.00121968
113000346,449165517,876567211,876892370,19cXzFtn3X5rS8uL7yoRbDxcYkdZaDYhGJ,1JaYLoDBn2NBr1RBBzSQFm6kNiUxsG8TL3,0.75,0.75
113000345,449165516,876296132,876892369,1Ke4hVN9SrdDWtHqnsWgCpWfzBWw8ha76c,19SStsM3GBY7LEiLHJEzQ63E2JrR6FMh1A,0.00217486,0.00197486
113000345,449165516,876296132,876892368,1Ke4hVN9SrdDWtHqnsWgCpWfzBWw8ha76c,112V8cEeQa4HF7pTNw4ehpWNnDJtFz3VeK,0.00217486,0.141713
113000345,449165515,876564300,876892369,1EE7VjhXPztgLpSA1cNCmXRYPqcs8z1xE,19SStsM3GBY7LEiLHJEzQ63E2JrR6FMh1A,0.141713,0.00197486
113000345,449165515,876564300,876892368,1EE7VjhXPztgLpSA1cNCmXRYPqcs8z1xE,112V8cEeQa4HF7pTNw4ehpWNnDJtFz3VeK,0.141713,0.141713
113000344,449165514,876331975,876892367,15a3iVjcPivxY4AkPUYTvRR5FCoagpJzXX,19kbMDhTXYMaRKWuVtTWM7ybhW5BEHyosz,0.00117478,0.00097478
113000344,449165514,876331975,876892366,15a3iVjcPivxY4AkPUYTvRR5FCoagpJzXX,1FG3wEuPvVX6EUk31jkCSPbnvXARoAwLMt,0.00117478,0.0009742
113000344,449165513,875146128,876892367,15wimx2SiTdEEZc7VqseF3MbX6RUP4EvHn,19kbMDhTXYMaRKWuVtTWM7ybhW5BEHyosz,0.00097467,0.00097478
113000344,449165513,875146128,876892366,15wimx2SiTdEEZc7VqseF3MbX6RUP4EvHn,1FG3wEuPvVX6EUk31jkCSPbnvXARoAwLMt,0.00097467,0.0009742
113000343,449165512,876331947,876892365,1HMnGTw2d8oEjyMwdm5pcMiTsozGR1w2W4,18VWKSmwxMUNLnhnfhvmTJPXepKFi3VrTS,0.00127468,0.00107468
113000343,449165512,876331947,876892364,1HMnGTw2d8oEjyMwdm5pcMiTsozGR1w2W4,16PTpdjDumWrR3NsZ4dGM5KrNnfGEZenvd,0.00127468,0.7
113000343,449165511,876567227,876892365,1GSECyC1LVpmdQNu1STY5XRewdzN7snsyF,18VWKSmwxMUNLnhnfhvmTJPXepKFi3VrTS,0.7,0.00107468
113000343,449165511,876567227,876892364,1GSECyC1LVpmdQNu1STY5XRewdzN7snsyF,16PTpdjDumWrR3NsZ4dGM5KrNnfGEZenvd,0.7,0.7
113000342,449165510,876869238,876892363,18kkNS27Ep1JXpxJfSN9bKSQYSsmPtKRfy,1Q2G3kXJv2p8yxGFrBDRRPKXKyzDSbWKPD,0.00181861,0.00161861
113000342,449165510,876869238,876892362,18kkNS27Ep1JXpxJfSN9bKSQYSsmPtKRfy,114Nh7UYer2Qqn6pqs1N7D5bvtKMJRwrVc,0.00181861,0.204015
113000342,449165509,876588169,876892363,1PrFifaGUroTJSvUi6kFbgwn18SKAiK3Jc,1Q2G3kXJv2p8yxGFrBDRRPKXKyzDSbWKPD,0.204015,0.00161861
113000342,449165509,876588169,876892362,1PrFifaGUroTJSvUi6kFbgwn18SKAiK3Jc,114Nh7UYer2Qqn6pqs1N7D5bvtKMJRwrVc,0.204015,0.204015
113000341,449165508,876331997,876892361,15pvtD17jn95mAutebz2a1EMVKmBRxnQJy,1BzNJCLqsz5v6chyF3nrYuuZ9rsGEZzcW8,0.00138057,0.00118057
113000341,449165508,876331997,876892360,15pvtD17jn95mAutebz2a1EMVKmBRxnQJy,1Jgvx51CwiKPp6SWEcVNpYr9SWc1ocd4De,0.00138057,0.448801
113000341,449165507,876560697,876892361,1EsTPJyziZLaecthLeZwr8dbXEiPx2Zi97,1BzNJCLqsz5v6chyF3nrYuuZ9rsGEZzcW8,0.448801,0.00118057
113000341,449165507,876560697,876892360,1EsTPJyziZLaecthLeZwr8dbXEiPx2Zi97,1Jgvx51CwiKPp6SWEcVNpYr9SWc1ocd4De,0.448801,0.448801
113000340,449165506,876335571,876892359,17WFyUvw96La9AdvxCennGaiw3UfBB1zas,19XZg6cjGnfXskPCyt3JdgLsqe2ciXS7fT,0.00082985,0.00062985
113000340,449165506,876335571,876892358,17WFyUvw96La9AdvxCennGaiw3UfBB1zas,18UZdLRWnosPWACUCQCkxLcgRbo38QN4C1,0.00082985,0.589
113000340,449165505,876565550,876892359,16mj1teMUUF9M9Ky92vtk8eZee2GibyvMD,19XZg6cjGnfXskPCyt3JdgLsqe2ciXS7fT,0.589,0.00062985
113000340,449165505,876565550,876892358,16mj1teMUUF9M9Ky92vtk8eZee2GibyvMD,18UZdLRWnosPWACUCQCkxLcgRbo38QN4C1,0.589,0.589
113000339,449165504,876335576,876892357,1DhKaeek1yjPSYD8YVYsLptfonRuijiVtg,12m2PJ9nqZHRxzADMBvUwdrehsk2wiFaY5,0.00041849,0.00021849
113000339,449165504,876335576,876892356,1DhKaeek1yjPSYD8YVYsLptfonRuijiVtg,1HCWAx5ye2wVzPHg7UU8YZjQcRqGwZowCi,0.00041849,0.11845
113000339,449165503,876567682,876892357,1CUExbkCd2CxjvLeU4aH86aZzG3vLq6u4v,12m2PJ9nqZHRxzADMBvUwdrehsk2wiFaY5,0.11845,0.00021849
113000339,449165503,876567682,876892356,1CUExbkCd2CxjvLeU4aH86aZzG3vLq6u4v,1HCWAx5ye2wVzPHg7UU8YZjQcRqGwZowCi,0.11845,0.11845
113000338,449165502,876335590,876892355,1ESKkpf1ddcr51km4UjP5MmaQYfnF181ra,1ADmJxszZnwkm5q9uzBFzbyDBd7cPYUoAr,0.00078578,0.00058578
113000338,449165502,876335590,876892354,1ESKkpf1ddcr51km4UjP5MmaQYfnF181ra,1HpwzwMU9mBRudzZBacuLymWqJPrmywDMP,0.00078578,0.1
113000338,449165501,876568582,876892355,1Pgzw5mzSrR6w2y8LbLv41m6XRVtxCDusJ,1ADmJxszZnwkm5q9uzBFzbyDBd7cPYUoAr,0.1,0.00058578
113000338,449165501,876568582,876892354,1Pgzw5mzSrR6w2y8LbLv41m6XRVtxCDusJ,1HpwzwMU9mBRudzZBacuLymWqJPrmywDMP,0.1,0.1
113000337,449165500,876043556,876892353,12PwpFbtpcr89wWAvYXhp5Yg7x2ekzMkaT,14aHMuxz87NJEJn47e8Zs4QmkyzmtEX1up,0.123559,0.0100385
113000337,449165500,876043556,876892352,12PwpFbtpcr89wWAvYXhp5Yg7x2ekzMkaT,1Mi9pMihUBdYkfPaSreTaEiLF4kfdhx4Hs,0.123559,0.11745
113000337,449165499,876870364,876892353,1Lbgwyxp63mLTcn6xGPkE8SrD4auYm2iFA,14aHMuxz87NJEJn47e8Zs4QmkyzmtEX1up,0.00412953,0.0100385
113000337,449165499,876870364,876892352,1Lbgwyxp63mLTcn6xGPkE8SrD4auYm2iFA,1Mi9pMihUBdYkfPaSreTaEiLF4kfdhx4Hs,0.00412953,0.11745
113000336,449165498,876335601,876892351,1TKPAb7HpPJYHXsBP4PeNh7sm5HSBco7F,1DbHDjQti8y4oD8HXGFmRT8ufWSVRXgetq,0.00157486,0.00137486
113000336,449165498,876335601,876892350,1TKPAb7HpPJYHXsBP4PeNh7sm5HSBco7F,1ByFNwqXWZXzJv7MHLhvzJcY2D9JfSBPyr,0.00157486,0.102
113000336,449165497,876567817,876892351,1EwgLoMXofd5tjwaXrezgUvVgwCoAMJrNj,1DbHDjQti8y4oD8HXGFmRT8ufWSVRXgetq,0.102,0.00137486
113000336,449165497,876567817,876892350,1EwgLoMXofd5tjwaXrezgUvVgwCoAMJrNj,1ByFNwqXWZXzJv7MHLhvzJcY2D9JfSBPyr,0.102,0.102
113000335,449165496,876868177,876892349,195Vqvx5MPMAdmFDSkfNqoX1RQVn6ZgXHh,1127n97VdXgdPJCY1BfcSHahDoyQ3VUMt9,0.00169388,0.00149388
113000335,449165496,876868177,876892348,195Vqvx5MPMAdmFDSkfNqoX1RQVn6ZgXHh,1Evh6bYrwiFbCAnyfb2BvRWvyaNBZAFfSX,0.00169388,1.00333
113000335,449165495,876587830,876892349,1Vw8a8KpZKFaVfA8oDQ64KvCb6EMBxDT7,1127n97VdXgdPJCY1BfcSHahDoyQ3VUMt9,1.00333,0.00149388
113000335,449165495,876587830,876892348,1Vw8a8KpZKFaVfA8oDQ64KvCb6EMBxDT7,1Evh6bYrwiFbCAnyfb2BvRWvyaNBZAFfSX,1.00333,1.00333
113000334,449165494,876489234,876892347,19Gon8cFcJfuUNkUqDMD4ePzDTA39TJxdg,1LEsgLWcovtUEt2zLLStwEfv5kVdo3mtGZ,0.00139185,0.00119185
113000334,449165494,876489234,876892346,19Gon8cFcJfuUNkUqDMD4ePzDTA39TJxdg,1BgeWhuLzPt1dXpmRWZ4PMLw3RQ72bG5Xu,0.00139185,3.30743
113000334,449165493,876563788,876892347,1HKPLFVfyaq8AfJFS9CF9z6KBxiyn8shyQ,1LEsgLWcovtUEt2zLLStwEfv5kVdo3mtGZ,3.30743,0.00119185
113000334,449165493,876563788,876892346,1HKPLFVfyaq8AfJFS9CF9z6KBxiyn8shyQ,1BgeWhuLzPt1dXpmRWZ4PMLw3RQ72bG5Xu,3.30743,3.30743
113000333,449165492,876332087,876892345,1Cwc8UgvjoiFKbr5CqJDkLKvNWPAfFvVNz,1APgLpt886dQVqu4CrRUosFHYXCKHo6FyJ,0.00192478,0.00172478
113000333,449165492,876332087,876892344,1Cwc8UgvjoiFKbr5CqJDkLKvNWPAfFvVNz,1AKEHnyFuuwRH91fL3XeCPWfmTrgMgEL1x,0.00192478,0.001831
113000333,449165491,876892314,876892345,12GwwoFgEYqJgKmgBZr8kf2wv7BRXDhkzu,1APgLpt886dQVqu4CrRUosFHYXCKHo6FyJ,0.001831,0.00172478
113000333,449165491,876892314,876892344,12GwwoFgEYqJgKmgBZr8kf2wv7BRXDhkzu,1AKEHnyFuuwRH91fL3XeCPWfmTrgMgEL1x,0.001831,0.001831
113000332,449165490,876335568,876892343,1CHCj6WgSy2BQG4MPnEfCX93odrrLjrcFJ,1FzQeTrBVJ1sa6PhCoJJDRSRP6a1645bC,0.00118578,0.00098578
113000332,449165490,876335568,876892342,1CHCj6WgSy2BQG4MPnEfCX93odrrLjrcFJ,195n4Aw9JH5P2T6ysaadPRH5weKisudAMx,0.00118578,0.236245
113000332,449165489,876567021,876892343,1LzmddM8j3QwenLAQBta78tdgrF5HeQwz4,1FzQeTrBVJ1sa6PhCoJJDRSRP6a1645bC,0.236245,0.00098578
113000332,449165489,876567021,876892342,1LzmddM8j3QwenLAQBta78tdgrF5HeQwz4,195n4Aw9JH5P2T6ysaadPRH5weKisudAMx,0.236245,0.236245
113000331,449165488,876332076,876892341,1QAn4NLcb3T1Y53AKsyfFfBBJo43B5VFg1,1Gs515m5TpazGNLMc55EkBV3T472a1Pt6e,0.00197489,0.00177489
113000331,449165488,876332076,876892340,1QAn4NLcb3T1Y53AKsyfFfBBJo43B5VFg1,1BzxommMPXvt57thgGjA7HyrMQFLyL5RHq,0.00197489,0.5999
113000331,449165487,876564410,876892341,19nU8JXJAwVbeTieH4smsozjk6bynWhD8Z,1Gs515m5TpazGNLMc55EkBV3T472a1Pt6e,0.5999,0.00177489
113000331,449165487,876564410,876892340,19nU8JXJAwVbeTieH4smsozjk6bynWhD8Z,1BzxommMPXvt57thgGjA7HyrMQFLyL5RHq,0.5999,0.5999
113000330,449165486,876335565,876892339,196JrWouqd5M5sYLqJy35UD31CdStg9ViB,1DdgWxV8KkvvfmBcAuoXXp9CSAyqB39GCx,0.00056239,0.00036239
113000330,449165486,876335565,876892338,196JrWouqd5M5sYLqJy35UD31CdStg9ViB,1PMymBGppW6UxZoYiehyGzGgMLUdZS1rjh,0.00056239,0.104581
113000330,449165485,876567372,876892339,1erMagS2c2f9TxRSvvp3H89Gam8kXGhtg,1DdgWxV8KkvvfmBcAuoXXp9CSAyqB39GCx,0.104581,0.00036239
113000330,449165485,876567372,876892338,1erMagS2c2f9TxRSvvp3H89Gam8kXGhtg,1PMymBGppW6UxZoYiehyGzGgMLUdZS1rjh,0.104581,0.104581
113000329,449165484,876332079,876892337,1FxYJGTonBqQNn1cTEqhEqBYYDj5QWtPvC,158WbHicyV5rW5V2LGRNsdBEsDyW5PenXn,0.00138057,0.00118057
113000329,449165484,876332079,876892336,1FxYJGTonBqQNn1cTEqhEqBYYDj5QWtPvC,19vR93v13syEp6BQjsviDGY4BXvin6zVts,0.00138057,0.2
113000329,449165483,876567299,876892337,18pe9WaRdJVWcrh9WBVZxhbmRHyAtzQdMe,158WbHicyV5rW5V2LGRNsdBEsDyW5PenXn,0.2,0.00118057
113000329,449165483,876567299,876892336,18pe9WaRdJVWcrh9WBVZxhbmRHyAtzQdMe,19vR93v13syEp6BQjsviDGY4BXvin6zVts,0.2,0.2
113000328,449165482,876488554,876892335,1FVsiaq4ZYpSebbYQtLtPPuv7YeXY6Gfox,1DQHZNAmwrHN3ZwBoaP4uHwU6rmLeJm38R,0.00097489,0.00077489
113000328,449165482,876488554,876892334,1FVsiaq4ZYpSebbYQtLtPPuv7YeXY6Gfox,14jJC9vwAccPpCutsgzvE6ELHzhgYcKVio,0.00097489,0.61891
113000328,449165481,876560488,876892335,1NKsUCEMruxA1D9eZ2yAfBq6nCFinTbu18,1DQHZNAmwrHN3ZwBoaP4uHwU6rmLeJm38R,0.61891,0.00077489
113000328,449165481,876560488,876892334,1NKsUCEMruxA1D9eZ2yAfBq6nCFinTbu18,14jJC9vwAccPpCutsgzvE6ELHzhgYcKVio,0.61891,0.61891
113000327,449165480,876067870,876892333,1NKvMPCHyTPoaZksSKYCJGq8yjNRkmYiRM,14qbETyTQN4uSDoqxYKrFVu3UFtSuvoLF6,0.00057486,0.00037486
113000327,449165480,876067870,876892332,1NKvMPCHyTPoaZksSKYCJGq8yjNRkmYiRM,1DgZ1KBp9avd3kSPPkB5Ek9ukQjiDSEETq,0.00057486,0.1
113000327,449165479,876561667,876892333,1CodTCd9a9uRQHDZzL5LVvnj7uu9FNjyf6,14qbETyTQN4uSDoqxYKrFVu3UFtSuvoLF6,0.1,0.00037486
113000327,449165479,876561667,876892332,1CodTCd9a9uRQHDZzL5LVvnj7uu9FNjyf6,1DgZ1KBp9avd3kSPPkB5Ek9ukQjiDSEETq,0.1,0.1
113000326,449165478,876335438,876892331,16DEPrnZRqhiQ5ZkhQDEWcaPHSw9LMWpjW,14EjFocGeZkupNmKQ6ZodQSi1krzEZ6EUS,0.00117476,0.00097476
113000326,449165478,876335438,876892330,16DEPrnZRqhiQ5ZkhQDEWcaPHSw9LMWpjW,12ZbchcVnytUZ1f8yBoVA4o2rgTBM8aoXZ,0.00117476,0.122107
113000326,449165477,876567215,876892331,1694SGgW5hWsxni4WUevh6XCVgnj7bGQXh,14EjFocGeZkupNmKQ6ZodQSi1krzEZ6EUS,0.122107,0.00097476
113000326,449165477,876567215,876892330,1694SGgW5hWsxni4WUevh6XCVgnj7bGQXh,12ZbchcVnytUZ1f8yBoVA4o2rgTBM8aoXZ,0.122107,0.122107
113000325,449165476,876335412,876892329,15ZkQa8MoPNAyzpejWkF9RQGS53Pht1tE1,1AyziG2QAekb7Ram8WNLrXCmQgq41d7oLV,0.00078578,0.00058578
113000325,449165476,876335412,876892328,15ZkQa8MoPNAyzpejWkF9RQGS53Pht1tE1,1JXHqeNnb2uZXfUBYsU1PpPvH99GTt3DAX,0.00078578,0.5006
113000325,449165475,876565179,876892329,1MagycsJbaYhhzaRjtzVkU9PXjvr7MTKXM,1AyziG2QAekb7Ram8WNLrXCmQgq41d7oLV,0.5006,0.00058578
113000325,449165475,876565179,876892328,1MagycsJbaYhhzaRjtzVkU9PXjvr7MTKXM,1JXHqeNnb2uZXfUBYsU1PpPvH99GTt3DAX,0.5006,0.5006
113000324,449165474,876869609,876892327,1DjpNAweC1de6ao6is7xWJGqSnvk7emiGs,1C2i8cTs7pq1swb9Vts458T8zkegw1cdu,0.00057488,0.00037488
113000324,449165474,876869609,876892326,1DjpNAweC1de6ao6is7xWJGqSnvk7emiGs,14dUaJXEH7FWDthAx6DLquxMxnRrmsSGSb,0.00057488,0.016583
113000324,449165473,876892293,876892327,1GzPnfoFWTHvRbZpznPdvuxDutjdzAKv92,1C2i8cTs7pq1swb9Vts458T8zkegw1cdu,0.016583,0.00037488
113000324,449165473,876892293,876892326,1GzPnfoFWTHvRbZpznPdvuxDutjdzAKv92,14dUaJXEH7FWDthAx6DLquxMxnRrmsSGSb,0.016583,0.016583
113000323,449165472,876364827,876892325,1NLJ7yXcuk4rqQseUa4PModLSsZdzySBVC,1MwaohwtqemiVd8tMHQeDJUpYSEF7z3UUe,0.00156066,0.00136066
113000323,449165472,876364827,876892324,1NLJ7yXcuk4rqQseUa4PModLSsZdzySBVC,16ZxjvB2RajLzCrvdx9KoUUbsvpMrCKgUm,0.00156066,0.11664
113000323,449165471,876565207,876892325,12rfDgX6MLKfSG9qoXT4AXw8iyBHpXeb1a,1MwaohwtqemiVd8tMHQeDJUpYSEF7z3UUe,0.11664,0.00136066
113000323,449165471,876565207,876892324,12rfDgX6MLKfSG9qoXT4AXw8iyBHpXeb1a,16ZxjvB2RajLzCrvdx9KoUUbsvpMrCKgUm,0.11664,0.11664
113000322,449165470,876332035,876892323,1FvsAytZn2Eob3ajbKK5h4sr9fiCni9bPN,1PwPCK11ewxdCcaQexmXf7CRtwM8WGvmyS,0.00197489,0.00177489
113000322,449165470,876332035,876892322,1FvsAytZn2Eob3ajbKK5h4sr9fiCni9bPN,1HSDLi7Moff3gCqzCRMmRyessYJsssCqu2,0.00197489,1.0
113000322,449165469,876562988,876892323,14w7SiS94P7vWaYQQnCeiFCoj5fioDeCXe,1PwPCK11ewxdCcaQexmXf7CRtwM8WGvmyS,1.0,0.00177489
113000322,449165469,876562988,876892322,14w7SiS94P7vWaYQQnCeiFCoj5fioDeCXe,1HSDLi7Moff3gCqzCRMmRyessYJsssCqu2,1.0,1.0
113000321,449165468,874965622,876892321,1H7XTgx7NzRgtLL33JpqQ5qWHxWq4ykuBm,1AhviRvc8PfHS6FM4CGioAGnAC66N8tGcu,0.003524,0.01
113000321,449165468,874965622,876892320,1H7XTgx7NzRgtLL33JpqQ5qWHxWq4ykuBm,15YWL9QspnShQyy7RfES47Jt2Q1QCnCMgP,0.003524,0.002924
113000321,449165467,876827913,876892321,13j4JNtNdYyrNqLsQA2ttXUW99C1682EGe,1AhviRvc8PfHS6FM4CGioAGnAC66N8tGcu,0.0096,0.01
113000321,449165467,876827913,876892320,13j4JNtNdYyrNqLsQA2ttXUW99C1682EGe,15YWL9QspnShQyy7RfES47Jt2Q1QCnCMgP,0.0096,0.002924
113000320,449165466,876336695,876892319,1JApNbmfnbu5D9cJVCumM17FKJz6xmXFiA,1CabmE3JR69aexyDopspzF6cZx4wVUG9tf,0.00098578,0.00078578
113000320,449165466,876336695,876892318,1JApNbmfnbu5D9cJVCumM17FKJz6xmXFiA,1M4PLuhiNwvQKX1jB3yMdRaxnGM4Hz1kND,0.00098578,2.25702
113000320,449165465,876563747,876892319,15peKbxq4tK9G72cNRv91cZUh3cXLr3RZy,1CabmE3JR69aexyDopspzF6cZx4wVUG9tf,2.25702,0.00078578
113000320,449165465,876563747,876892318,15peKbxq4tK9G72cNRv91cZUh3cXLr3RZy,1M4PLuhiNwvQKX1jB3yMdRaxnGM4Hz1kND,2.25702,2.25702
113000319,449165464,876335579,876892317,1E61MWhiQexowV8VHtfnRuQTQyzxBMEJLU,1Hcry3cim25GkaKapNfU2kcppc3Uu66GoE,0.00061811,0.00041811
113000319,449165464,876335579,876892316,1E61MWhiQexowV8VHtfnRuQTQyzxBMEJLU,16buwEXSYkVf2iFVv5CS6ySQBk9MQuBB18,0.00061811,0.00015036
